cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
6992838;VISAO E MENTE OFTALMOLOGIA E PSIQUIATRIA LTDA               ;INSTITUTO CEREBRO MENTE E VISAO                             ;PROFESSORA MARIA NILDE COUTO BEM        ;220       ;TRIANGULO           ;63041155;230730;-7.2046929                    ;-39.3197889                   ;202104
6993451;UNIDADE BASICA DE SAUDE DA FAMILIA MARIA MEDEIROS DE MOURA  ;UNIDADE BASICA DE SAUDE DO DIADEMA II                       ;RUA FRANCISCO ONOFRE                    ;331       ;PARQUE DIADEMA      ;62882574;230523;-4.09431                      ;-38.48203                     ;202104
6993508;UNIDADE BASICA DE SAUDE DA FAMILIA FRANCISCA PEREIRA D      ;UNIDADE BASICA DE SAUDE DO MANGUEIRAL                       ;RUA ANTONIO CESARIO                     ;200       ;MANGUEIRAL          ;62880546;230523;-4.09387                      ;-38.49086                     ;202104
6993559;UNIDADE BASICA DE SAUDE DA FAMILIA JOSE WALDICK LOPES PAIVA ;UNIDADE BASICA DE SAUDE DO PLANALTO HORIZONTE II            ;RUA VALDENICE CRISTIANO                 ;655       ;PLANALTO HORIZONTE  ;62884170;230523;-4.11609                      ;-38.48320                     ;202104
6993842;PREFEITURA MUNICIPAL DE PENAFORTE                           ;NASF DE PENAFORTE                                           ;ROMAO BEM SAMPAIO                       ;S/N       ;CENTRO              ;63280000;231060;-7.826076012437802            ;-39.070976972579956           ;202104
6994067;CLINICA MEDICA ELIMED                                       ;ELIMED                                                      ;RUA JOSE ALDENIR BEZERRA BESSA          ;88        ;IPIRANGA            ;62900000;231180;                              ;                              ;202104
6995438;F JOHNNE DE OLIVEIRA SOUSA                                  ;CLINICA VIVER SAUDE                                         ;RUA TRES DE MAIO                        ;461       ;CENTRO              ;62390000;230423;-4.4152379                    ;-40.9055255                   ;202104
6996191;PREFEITURA MUNICIPAL DE NOVA RUSSAS                         ;EQUIPE SAUDE DA FAMILIA TIMBAUBA                            ;RUA VICENTE FERREIRA DE CARVALHO        ;S/N       ;TIMBAUBA            ;62200000;230930;-4.7151314092522085           ;-40.56297183036804            ;202104
6997244;MONTE CASTELO SERVICOS DE RADIOLOGIA S S                    ;MED SCAN                                                    ;AVENIDA LUCIA SABOIA                    ;495       ;CENTRO              ;62010970;231290;-3.6914088                    ;-40.3530326                   ;202104
6997295;SAMANTA LIMA MELO CAMURCA DA SILVA                          ;SAMANTA LIMA MELO CAMURCA DA SILVA                          ;AVENIDA SANTOS DUMONT                   ;782       ;CENTRO              ;60150160;230440;-3.730483                     ;-38.516596                    ;202104
6997414;CLINICA MEDICA DR NICOMEDES                                 ;CLINICA MEDICA DR NICOMEDES                                 ;RUA FURTUNATO SILVA                     ;164       ;BOM PRINCIPIO       ;63630000;231050;                              ;                              ;202104
6997716;CLINICA MEDICA E ODONTOLOGICA DR CARLOS TORQUATO            ;CLINICA MEDICA E ODONTOLOGICA DR CARLOS TORQUATO            ;AV DOCA BELO                            ;02        ;CENTRO              ;63630000;231050;                              ;                              ;202104
6998658;EVELY FRANCA PARENTE                                        ;EVELY FRANCA PARENTE                                        ;RUA MONSENHOR BRUNO                     ;2567      ;JOAQUIM TAVORA      ;60115191;230440;-3.745221                     ;-38.513397                    ;202104
6999263;PREITURA MUNICIPAL DE IBICUITINGA                           ;NASF DE IBICUITINGA                                         ;RUA JOSE CABRAL GIRAO                   ;S/N       ;CENTRO              ;62955000;230533;-4.9757912                    ;-38.636534                    ;202104
6999506;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;UNIDADE PRONTO ATENDIMENTO AUTRAN NUNES                     ;AV FERNANDES TAVORA                     ;S/N       ;AUTRAN NUNES        ;60526642;230440;-3.717                        ;-38.543                       ;202104
7000154;CCO CENTRO CEARENSE DE OFTALMOLOGIA LTDA                    ;CCO CENTRO CEARENSE DE OFTALMOLOGIA                         ;RUA ILDEFINSO ALBANO                    ;1360      ;ALDEOTA             ;60125000;230440;-3.732761                     ;-38.513089                    ;202104
7000170;ALESSANDRA RODRIGUES FONSECA                                ;ALESSANDRA RODRIGUES FONSECA                                ;RUA FRANCA MOTA                         ;119       ;CENTRO              ;63870000;230240;-5.128                        ;-39.732                       ;202104
7000286;ANTONIO PEREIRA BARROS                                      ;FARMACIA PROGRESSO                                          ;PRACA MANOEL LUIZ                       ;09        ;CENTRO              ;63630000;231050;-5.454                        ;-39.717                       ;202104
7000596;HUGO PROBA LACERDA                                          ;HUGO PROBA ODONTO                                           ;JOSE JOAQUIM DE SOUSA                   ;17        ;CENTRO              ;63630000;231050;-5.454                        ;-39.717                       ;202104
7000669;ANTONIO RODRIGUES VIDAL                                     ;CONSULTORIO ODONTOLOGICO LO ABY                             ;ERNESTO VIEIRA                          ;25        ;CENTRO              ;63630000;231050;-5.454318                     ;-39.7147179                   ;202104
7000871;CLINICA ODONTOLOGICA DR FRANCISCO MINEIRO JUNIO             ;CLINICA ODONTOLOGICA DR JUNIO MINEIRO                       ;RUA JOAQUIM AVELINO                     ;12        ;CENTRO              ;63630000;231050;-5.454                        ;-39.717                       ;202104
7000898;NILTON CESAR LIRA BARROS                                    ;FARMACIA EL SHADAY                                          ;TRAVESSA JOSE LINDOLFO                  ;12        ;CENTRO              ;63630000;231050;                              ;                              ;202104
7000928;CELSO FLORENTINO TEIXEIRA SOBRINHO                          ;CENTRAL FARMA                                               ;RUA ERNESTO                             ;67        ;CENTRO              ;63630000;231050;-5.454                        ;-39.717                       ;202104
7000936;FRANCISCO ELTON APOLONIO MENDES ME                          ;FARMACIA MENOR PRECO                                        ;RUA ERNESTO VIEIRA                      ;29        ;CENTRO              ;63630000;231050;-5.454                        ;-39.717                       ;202104
7000944;THALYNNE NOBREGA Q FEITOSA ME                               ;DROGARIA FEITOSA                                            ;RUA ELICIO ABREU                        ;83        ;CENTRO              ;63630000;231050;-5.454                        ;-39.717                       ;202104
7001142;PREFEITURA MUNICIPAL DE ARACATI                             ;FARMACIA CENTRAL DE ARACATI                                 ;RUA DRAGAO DO MAR                       ;819       ;CENTRO              ;62800000;230110;-4.563088607744529            ;-37.763603925704956           ;202104
7001282;FISIO DIAGNOSTICOS SOCIEDADE SIMPLES LTDA                   ;CLINICA FISIOIMAGEM                                         ;AVENIDA SABINO VIEIRA CAVALCANTE        ;89        ;SANTA URSULA        ;63630000;231050;                              ;                              ;202104
7001908;LUIZA ALENCAR DE ANDRADE FIGUEIREDO                         ;LUIZA ALENCAR DE ANDRADE FIGUEIREDO                         ;AV DOM LUIS                             ;1233      ;MEIRELES            ;60160230;230440;-3.735517                     ;-38.489807                    ;202104
7001916;MARIANA MACEDO ESPINDOLA                                    ;MARIANA MACEDO ESPINDOLA                                    ;AVENIDA ALBERTO NEPOMUCENO              ;78        ;CENTRO              ;60055000;230440;-3.721855                     ;-38.523683                    ;202104
7002025;CENTRO AVANCADO DE ESTETICA E SAUDE LTDA                    ;CENTRO AVANCADO DE ESTETICA E SAUDE LTDA                    ;RUA MARCOS MACEDO                       ;1333      ;ALDEOTA             ;60150190;230440;-3.736183                     ;-38.490278                    ;202104
7002181;REGINA ELZABETH TEIXEIRA BARRETO DE AZEVEDO                 ;REGINA ELZABETH TEIXEIRA BARRETO DE AZEVEDO                 ;RUA JOSE VILAR                          ;964       ;ALDEOTA             ;60125000;230440;-3.733764                     ;-38.504119                    ;202104
7002300;MEDCARDIO SERVICOS MEDICOS E TREINAMENTOS S S LTDA          ;MEDCARDIO SERVICOS MEDICOS E TREINAMENTOS S S LTDA          ;RUA PEDRO GUERRA                        ;1060      ;PARQUELANDIA        ;60110110;230440;-3.737924                     ;-38.553884                    ;202104
7002378;ALVARO DE OLIVEIRA ROCHA JUNIOR                             ;CROPA                                                       ;RUA PRESIDENTE GETULIO VARGAS           ;96        ;CENTRO              ;61801240;230970;-3.984                        ;-38.62                        ;202104
7002610;LEONARDO DOS REIS TAVARES                                   ;LEONARDO DOS REIS TAVARES                                   ;RUA EDIVAL TAVORA                       ;17        ;CENTRO              ;63500089;230550;-6.3581694                    ;-39.2985544                   ;202104
7002696;T M M E GESTAO EM SAUDE LTDA                                ;CRITICAL CARE                                               ;RUA SAO JOSE                            ;939       ;CENTRO              ;63050211;230730;-7.2033187                    ;-39.319917                    ;202104
7003722;PREFEITURA MUNICIPAL DE SENADOR POMPEU                      ;CENTRAL DE ASSISTENCIA FARMACEUTICO CAF DE SENADOR POMPEU   ;AVENIDA FRANCISCO FRANCA CAMBRAIA       ;208       ;CENTRO              ;63600000;231270;-5.588037214907695            ;-39.37194228172302            ;202104
7004575;ADRIANA CAVALCANTE ARRUDA                                   ;ADRIANA CAVALCANTE ARRUDA                                   ;AV TREZE DE MAIO                        ;2298      ;BENFICA             ;60040530;230440;-3.742322                     ;-38.537079                    ;202104
